area_code,area_name_english,area_name_japanese,population,median_age,state_code,state_name,state_name_japanese,area_name_japanese_wo_state
14112,Kanagawa-ken Yokohama-shi Asahi-ku,神奈川県 横浜市 旭区,245174,50.1,14,kanagawa,神奈川県,横浜市 旭区
14113,Kanagawa-ken Yokohama-shi Midori-ku,神奈川県 横浜市 緑区,183082,47.1,14,kanagawa,神奈川県,横浜市 緑区
14114,Kanagawa-ken Yokohama-shi Seya-ku,神奈川県 横浜市 瀬谷区,122623,49.1,14,kanagawa,神奈川県,横浜市 瀬谷区
14115,Kanagawa-ken Yokohama-shi Sakae-ku,神奈川県 横浜市 栄区,120194,50.4,14,kanagawa,神奈川県,横浜市 栄区
14116,Kanagawa-ken Yokohama-shi Izumi-ku,神奈川県 横浜市 泉区,152378,49.8,14,kanagawa,神奈川県,横浜市 泉区
14117,Kanagawa-ken Yokohama-shi Aoba-ku,神奈川県 横浜市 青葉区,310756,47.2,14,kanagawa,神奈川県,横浜市 青葉区
14118,Kanagawa-ken Yokohama-shi Tsuzuki-ku,神奈川県 横浜市 都筑区,213132,44.9,14,kanagawa,神奈川県,横浜市 都筑区
14130,Kanagawa-ken Kawasaki-shi,神奈川県 川崎市,1538262,43.7,14,kanagawa,神奈川県,川崎市
14131,Kanagawa-ken Kawasaki-shi Kawasaki-ku,神奈川県 川崎市 川崎区,232965,45.1,14,kanagawa,神奈川県,川崎市 川崎区
14132,Kanagawa-ken Kawasaki-shi Saiwai-ku,神奈川県 川崎市 幸区,171119,43.8,14,kanagawa,神奈川県,川崎市 幸区
14133,Kanagawa-ken Kawasaki-shi Nakahara-ku,神奈川県 川崎市 中原区,263683,40.5,14,kanagawa,神奈川県,川崎市 中原区
14134,Kanagawa-ken Kawasaki-shi Takatsu-ku,神奈川県 川崎市 高津区,234328,43.2,14,kanagawa,神奈川県,川崎市 高津区
14135,Kanagawa-ken Kawasaki-shi Tama-ku,神奈川県 川崎市 多摩区,221734,42.8,14,kanagawa,神奈川県,川崎市 多摩区
14136,Kanagawa-ken Kawasaki-shi Miyamae-ku,神奈川県 川崎市 宮前区,233728,45.1,14,kanagawa,神奈川県,川崎市 宮前区
14137,Kanagawa-ken Kawasaki-shi Asao-ku,神奈川県 川崎市 麻生区,180705,46.8,14,kanagawa,神奈川県,川崎市 麻生区
14150,Kanagawa-ken Sagamihara-shi,神奈川県 相模原市,725493,47.7,14,kanagawa,神奈川県,相模原市
14151,Kanagawa-ken Sagamihara-shi Midori-ku,神奈川県 相模原市 緑区,170207,48.8,14,kanagawa,神奈川県,相模原市 緑区
14152,Kanagawa-ken Sagamihara-shi Chuo-ku,神奈川県 相模原市 中央区,273875,47.2,14,kanagawa,神奈川県,相模原市 中央区
14153,Kanagawa-ken Sagamihara-shi Minami-ku,神奈川県 相模原市 南区,281411,47.6,14,kanagawa,神奈川県,相模原市 南区
14201,Kanagawa-ken Yokosuka-shi,神奈川県 横須賀市,388078,50.9,14,kanagawa,神奈川県,横須賀市
14203,Kanagawa-ken Hiratsuka-shi,神奈川県 平塚市,258422,49.1,14,kanagawa,神奈川県,平塚市
14204,Kanagawa-ken Kamakura-shi,神奈川県 鎌倉市,172710,51.1,14,kanagawa,神奈川県,鎌倉市
14205,Kanagawa-ken Fujisawa-shi,神奈川県 藤沢市,436905,46.9,14,kanagawa,神奈川県,藤沢市
14206,Kanagawa-ken Odawara-shi,神奈川県 小田原市,188856,50.6,14,kanagawa,神奈川県,小田原市
14207,Kanagawa-ken Chigasaki-shi,神奈川県 茅ヶ崎市,242389,48.3,14,kanagawa,神奈川県,茅ヶ崎市
14208,Kanagawa-ken Zushi-shi,神奈川県 逗子市,57060,52.2,14,kanagawa,神奈川県,逗子市
14210,Kanagawa-ken Miura-shi,神奈川県 三浦市,42069,58.0,14,kanagawa,神奈川県,三浦市
14211,Kanagawa-ken Hadano-shi,神奈川県 秦野市,162439,49.7,14,kanagawa,神奈川県,秦野市
14212,Kanagawa-ken Atsugi-shi,神奈川県 厚木市,223705,47.4,14,kanagawa,神奈川県,厚木市
14213,Kanagawa-ken Yamato-shi,神奈川県 大和市,239169,46.6,14,kanagawa,神奈川県,大和市
14214,Kanagawa-ken Isehara-shi,神奈川県 伊勢原市,101780,47.4,14,kanagawa,神奈川県,伊勢原市
14215,Kanagawa-ken Ebina-shi,神奈川県 海老名市,136516,46.5,14,kanagawa,神奈川県,海老名市
14216,Kanagawa-ken Zama-shi,神奈川県 座間市,132325,48.1,14,kanagawa,神奈川県,座間市
14217,Kanagawa-ken Minamiashigara-shi,神奈川県 南足柄市,40841,52.1,14,kanagawa,神奈川県,南足柄市
14218,Kanagawa-ken Ayase-shi,神奈川県 綾瀬市,83913,47.6,14,kanagawa,神奈川県,綾瀬市
14301,Kanagawa-ken Hayama-machi,神奈川県 葉山町,31665,51.8,14,kanagawa,神奈川県,葉山町
14321,Kanagawa-ken Samukawa-machi,神奈川県 寒川町,48348,47.5,14,kanagawa,神奈川県,寒川町
14341,Kanagawa-ken Oiso-machi,神奈川県 大磯町,31634,52.8,14,kanagawa,神奈川県,大磯町
14342,Kanagawa-ken Ninomiya-machi,神奈川県 二宮町,27564,54.0,14,kanagawa,神奈川県,二宮町
14361,Kanagawa-ken Nakai-machi,神奈川県 中井町,9300,53.8,14,kanagawa,神奈川県,中井町
14362,Kanagawa-ken Oi-machi,神奈川県 大井町,17129,49.0,14,kanagawa,神奈川県,大井町
14363,Kanagawa-ken Matsuda-machi,神奈川県 松田町,10836,53.3,14,kanagawa,神奈川県,松田町
14364,Kanagawa-ken Yamakita-machi,神奈川県 山北町,9761,58.4,14,kanagawa,神奈川県,山北町
14366,Kanagawa-ken Kaisei-machi,神奈川県 開成町,18329,46.6,14,kanagawa,神奈川県,開成町
14382,Kanagawa-ken Hakone-machi,神奈川県 箱根町,11293,56.4,14,kanagawa,神奈川県,箱根町
14383,Kanagawa-ken Manazuru-machi,神奈川県 真鶴町,6722,61.1,14,kanagawa,神奈川県,真鶴町
14384,Kanagawa-ken Yugawara-machi,神奈川県 湯河原町,23426,60.0,14,kanagawa,神奈川県,湯河原町
14401,Kanagawa-ken Aikawa-machi,神奈川県 愛川町,39869,50.4,14,kanagawa,神奈川県,愛川町
14402,Kanagawa-ken Kiyokawa-mura,神奈川県 清川村,3038,56.0,14,kanagawa,神奈川県,清川村
15100,Niigata-ken Niigata-shi,新潟県 新潟市,789275,49.4,15,niigata,新潟県,新潟市
15101,Niigata-ken Niigata-shi Kita-ku,新潟県 新潟市 北区,72804,50.7,15,niigata,新潟県,新潟市 北区
15102,Niigata-ken Niigata-shi Higashi-ku,新潟県 新潟市 東区,134446,48.8,15,niigata,新潟県,新潟市 東区
15103,Niigata-ken Niigata-shi Chuo-ku,新潟県 新潟市 中央区,180345,48.1,15,niigata,新潟県,新潟市 中央区
15104,Niigata-ken Niigata-shi Konan-ku,新潟県 新潟市 江南区,67972,48.9,15,niigata,新潟県,新潟市 江南区
15105,Niigata-ken Niigata-shi Akiha-ku,新潟県 新潟市 秋葉区,75069,50.7,15,niigata,新潟県,新潟市 秋葉区
15106,Niigata-ken Niigata-shi Minami-ku,新潟県 新潟市 南区,43437,52.0,15,niigata,新潟県,新潟市 南区
15107,Niigata-ken Niigata-shi Nishi-ku,新潟県 新潟市 西区,160656,48.4,15,niigata,新潟県,新潟市 西区
15108,Niigata-ken Niigata-shi Nishikan-ku,新潟県 新潟市 西蒲区,54546,54.4,15,niigata,新潟県,新潟市 西蒲区
15202,Niigata-ken Nagaoka-shi,新潟県 長岡市,266936,50.4,15,niigata,新潟県,長岡市
15204,Niigata-ken Sanjo-shi,新潟県 三条市,94642,52.3,15,niigata,新潟県,三条市
15205,Niigata-ken Kashiwazaki-shi,新潟県 柏崎市,81526,53.5,15,niigata,新潟県,柏崎市
15206,Niigata-ken Shibata-shi,新潟県 新発田市,94927,51.8,15,niigata,新潟県,新発田市
15208,Niigata-ken Ojiya-shi,新潟県 小千谷市,34096,53.6,15,niigata,新潟県,小千谷市
15209,Niigata-ken Kamo-shi,新潟県 加茂市,25441,56.0,15,niigata,新潟県,加茂市
15210,Niigata-ken Tokamachi-shi,新潟県 十日町市,49820,57.6,15,niigata,新潟県,十日町市
15211,Niigata-ken Mitsuke-shi,新潟県 見附市,39237,52.3,15,niigata,新潟県,見附市
15212,Niigata-ken Murakami-shi,新潟県 村上市,57418,57.3,15,niigata,新潟県,村上市
15213,Niigata-ken Tsubame-shi,新潟県 燕市,77201,50.8,15,niigata,新潟県,燕市
15216,Niigata-ken Itoigawa-shi,新潟県 糸魚川市,40765,57.7,15,niigata,新潟県,糸魚川市
15217,Niigata-ken Myoko-shi,新潟県 妙高市,30383,56.3,15,niigata,新潟県,妙高市
15218,Niigata-ken Gosen-shi,新潟県 五泉市,47625,54.5,15,niigata,新潟県,五泉市
15222,Niigata-ken Joetsu-shi,新潟県 上越市,188047,51.8,15,niigata,新潟県,上越市
15223,Niigata-ken Agano-shi,新潟県 阿賀野市,40696,53.6,15,niigata,新潟県,阿賀野市
15224,Niigata-ken Sado-shi,新潟県 佐渡市,51492,60.2,15,niigata,新潟県,佐渡市
15225,Niigata-ken Uonuma-shi,新潟県 魚沼市,34483,56.5,15,niigata,新潟県,魚沼市
15226,Niigata-ken Minamiuonuma-shi,新潟県 南魚沼市,54851,52.6,15,niigata,新潟県,南魚沼市
15227,Niigata-ken Tainai-shi,新潟県 胎内市,28509,54.5,15,niigata,新潟県,胎内市
15307,Niigata-ken Seiro-machi,新潟県 聖籠町,14259,45.3,15,niigata,新潟県,聖籠町
15342,Niigata-ken Yahiko-mura,新潟県 弥彦村,7705,51.4,15,niigata,新潟県,弥彦村
15361,Niigata-ken Tagami-machi,新潟県 田上町,11227,56.0,15,niigata,新潟県,田上町
15385,Niigata-ken Aga-machi,新潟県 阿賀町,9965,64.8,15,niigata,新潟県,阿賀町
15405,Niigata-ken Izumozaki-machi,新潟県 出雲崎町,4113,60.8,15,niigata,新潟県,出雲崎町
15461,Niigata-ken Yuzawa-machi,新潟県 湯沢町,7767,57.2,15,niigata,新潟県,湯沢町
15482,Niigata-ken Tsunan-machi,新潟県 津南町,8989,60.6,15,niigata,新潟県,津南町
15504,Niigata-ken Kariwa-mura,新潟県 刈羽村,4380,51.7,15,niigata,新潟県,刈羽村
15581,Niigata-ken Sekikawa-mura,新潟県 関川村,5144,61.0,15,niigata,新潟県,関川村
15586,Niigata-ken Awashimaura-mura,新潟県 粟島浦村,353,59.9,15,niigata,新潟県,粟島浦村
16201,Toyama-ken Toyama-shi,富山県 富山市,413938,49.2,16,toyama,富山県,富山市
16202,Toyama-ken Takaoka-shi,富山県 高岡市,166393,52.4,16,toyama,富山県,高岡市
16204,Toyama-ken Uozu-shi,富山県 魚津市,40535,53.2,16,toyama,富山県,魚津市
16205,Toyama-ken Himi-shi,富山県 氷見市,43950,57.4,16,toyama,富山県,氷見市
16206,Toyama-ken Namerikawa-shi,富山県 滑川市,32349,49.4,16,toyama,富山県,滑川市
16207,Toyama-ken Kurobe-shi,富山県 黒部市,39638,50.8,16,toyama,富山県,黒部市
16208,Toyama-ken Tonami-shi,富山県 砺波市,48154,49.5,16,toyama,富山県,砺波市
16209,Toyama-ken Oyabe-shi,富山県 小矢部市,28983,55.6,16,toyama,富山県,小矢部市
16210,Toyama-ken Nanto-shi,富山県 南砺市,47937,56.8,16,toyama,富山県,南砺市
16211,Toyama-ken Imizu-shi,富山県 射水市,90742,49.1,16,toyama,富山県,射水市
16321,Toyama-ken Funahashi-mura,富山県 舟橋村,3132,44.8,16,toyama,富山県,舟橋村
16322,Toyama-ken Kamiichi-machi,富山県 上市町,19351,54.9,16,toyama,富山県,上市町
16323,Toyama-ken Tateyama-machi,富山県 立山町,24792,51.8,16,toyama,富山県,立山町
16342,Toyama-ken Nyuzen-machi,富山県 入善町,23839,55.5,16,toyama,富山県,入善町
16343,Toyama-ken Asahi-machi,富山県 朝日町,11081,61.2,16,toyama,富山県,朝日町
17201,Ishikawa-ken Kanazawa-shi,石川県 金沢市,463254,47.3,17,ishikawa,石川県,金沢市
17202,Ishikawa-ken Nanao-shi,石川県 七尾市,50300,56.9,17,ishikawa,石川県,七尾市
17203,Ishikawa-ken Komatsu-shi,石川県 小松市,106216,48.3,17,ishikawa,石川県,小松市
17204,Ishikawa-ken Wajima-shi,石川県 輪島市,24608,62.6,17,ishikawa,石川県,輪島市
17205,Ishikawa-ken Suzu-shi,石川県 珠洲市,12929,66.0,17,ishikawa,石川県,珠洲市
17206,Ishikawa-ken Kaga-shi,石川県 加賀市,63220,54.1,17,ishikawa,石川県,加賀市
17207,Ishikawa-ken Hakui-shi,石川県 羽咋市,20407,57.7,17,ishikawa,石川県,羽咋市
17209,Ishikawa-ken Kahoku-shi,石川県 かほく市,34889,48.5,17,ishikawa,石川県,かほく市
17210,Ishikawa-ken Hakusan-shi,石川県 白山市,110408,47.7,17,ishikawa,石川県,白山市
17211,Ishikawa-ken Nomi-shi,石川県 能美市,48523,46.7,17,ishikawa,石川県,能美市
17212,Ishikawa-ken Nonoichi-shi,石川県 野々市市,57238,41.1,17,ishikawa,石川県,野々市市
17324,Ishikawa-ken Kawakita-machi,石川県 川北町,6135,44.9,17,ishikawa,石川県,川北町
17361,Ishikawa-ken Tsubata-machi,石川県 津幡町,36957,47.5,17,ishikawa,石川県,津幡町
17365,Ishikawa-ken Uchinada-machi,石川県 内灘町,26574,47.9,17,ishikawa,石川県,内灘町
17384,Ishikawa-ken Shika-machi,石川県 志賀町,18630,61.7,17,ishikawa,石川県,志賀町
17386,Ishikawa-ken Hodatsushimizu-cho,石川県 宝達志水町,12121,57.0,17,ishikawa,石川県,宝達志水町
17407,Ishikawa-ken Nakanoto-machi,石川県 中能登町,16540,55.2,17,ishikawa,石川県,中能登町
17461,Ishikawa-ken Anamizu-machi,石川県 穴水町,7890,64.7,17,ishikawa,石川県,穴水町
17463,Ishikawa-ken Noto-cho,石川県 能登町,15687,65.2,17,ishikawa,石川県,能登町
18201,Fukui-ken Fukui-shi,福井県 福井市,262328,48.9,18,fukui,福井県,福井市
18202,Fukui-ken Tsuruga-shi,福井県 敦賀市,64264,49.5,18,fukui,福井県,敦賀市
18204,Fukui-ken Obama-shi,福井県 小浜市,28991,52.2,18,fukui,福井県,小浜市
18205,Fukui-ken Ono-shi,福井県 大野市,31286,56.4,18,fukui,福井県,大野市
18206,Fukui-ken Katsuyama-shi,福井県 勝山市,22150,56.1,18,fukui,福井県,勝山市
18207,Fukui-ken Sabae-shi,福井県 鯖江市,68302,47.3,18,fukui,福井県,鯖江市
18208,Fukui-ken Awara-shi,福井県 あわら市,27524,53.6,18,fukui,福井県,あわら市
18209,Fukui-ken Echizen-shi,福井県 越前市,80611,48.6,18,fukui,福井県,越前市
18210,Fukui-ken Sakai-shi,福井県 坂井市,88481,49.0,18,fukui,福井県,坂井市
18322,Fukui-ken Eiheiji-cho,福井県 永平寺町,18965,49.2,18,fukui,福井県,永平寺町
18382,Fukui-ken Ikeda-cho,福井県 池田町,2423,61.1,18,fukui,福井県,池田町
18404,Fukui-ken Minamiechizen-cho,福井県 南越前町,10002,55.9,18,fukui,福井県,南越前町
18423,Fukui-ken Echizen-cho,福井県 越前町,20118,54.1,18,fukui,福井県,越前町
18442,Fukui-ken Mihama-cho,福井県 美浜町,9179,55.1,18,fukui,福井県,美浜町
18481,Fukui-ken Takahama-cho,福井県 高浜町,10326,51.4,18,fukui,福井県,高浜町
18483,Fukui-ken Ohi-cho,福井県 おおい町,7910,51.9,18,fukui,福井県,おおい町
18501,Fukui-ken Wakasa-cho,福井県 若狭町,14003,55.4,18,fukui,福井県,若狭町
19201,Yamanashi-ken Kofu-shi,山梨県 甲府市,189591,49.4,19,yamanashi,山梨県,甲府市
19202,Yamanashi-ken Fujiyoshida-shi,山梨県 富士吉田市,46530,51.9,19,yamanashi,山梨県,富士吉田市
19204,Yamanashi-ken Tsuru-shi,山梨県 都留市,31016,49.2,19,yamanashi,山梨県,都留市
19205,Yamanashi-ken Yamanashi-shi,山梨県 山梨市,33435,53.4,19,yamanashi,山梨県,山梨市
19206,Yamanashi-ken Otsuki-shi,山梨県 大月市,22512,59.3,19,yamanashi,山梨県,大月市
19207,Yamanashi-ken Nirasaki-shi,山梨県 韮崎市,29067,51.1,19,yamanashi,山梨県,韮崎市
19208,Yamanashi-ken Minamiarupusu-shi,山梨県 南アルプス市,69459,48.6,19,yamanashi,山梨県,南アルプス市
19209,Yamanashi-ken Hokuto-shi,山梨県 北杜市,44053,58.6,19,yamanashi,山梨県,北杜市
19210,Yamanashi-ken Kai-shi,山梨県 甲斐市,75313,47.2,19,yamanashi,山梨県,甲斐市
19211,Yamanashi-ken Fuefuki-shi,山梨県 笛吹市,66947,50.4,19,yamanashi,山梨県,笛吹市
19212,Yamanashi-ken Uenohara-shi,山梨県 上野原市,22669,56.7,19,yamanashi,山梨県,上野原市
19213,Yamanashi-ken Koshu-shi,山梨県 甲州市,29237,55.6,19,yamanashi,山梨県,甲州市
19214,Yamanashi-ken Chuo-shi,山梨県 中央市,31216,48.1,19,yamanashi,山梨県,中央市
19346,Yamanashi-ken Ichikawamisato-cho,山梨県 市川三郷町,14700,57.0,19,yamanashi,山梨県,市川三郷町
19364,Yamanashi-ken Hayakawa-cho,山梨県 早川町,1098,59.3,19,yamanashi,山梨県,早川町
19365,Yamanashi-ken Minobu-cho,山梨県 身延町,10663,63.8,19,yamanashi,山梨県,身延町
19366,Yamanashi-ken Nambu-cho,山梨県 南部町,7156,61.3,19,yamanashi,山梨県,南部町
19368,Yamanashi-ken Fujikawa-cho,山梨県 富士川町,14219,54.1,19,yamanashi,山梨県,富士川町
19384,Yamanashi-ken Showa-cho,山梨県 昭和町,20909,42.9,19,yamanashi,山梨県,昭和町
19422,Yamanashi-ken Doshi-mura,山梨県 道志村,1607,58.7,19,yamanashi,山梨県,道志村
19423,Yamanashi-ken Nishikatsura-cho,山梨県 西桂町,4041,52.5,19,yamanashi,山梨県,西桂町
19424,Yamanashi-ken Oshino-mura,山梨県 忍野村,9237,41.0,19,yamanashi,山梨県,忍野村
19425,Yamanashi-ken Yamanakako-mura,山梨県 山中湖村,5179,54.5,19,yamanashi,山梨県,山中湖村
19429,Yamanashi-ken Narusawa-mura,山梨県 鳴沢村,2824,53.8,19,yamanashi,山梨県,鳴沢村
19430,Yamanashi-ken Fujikawaguchiko-machi,山梨県 富士河口湖町,26082,48.2,19,yamanashi,山梨県,富士河口湖町
19442,Yamanashi-ken Kosuge-mura,山梨県 小菅村,684,61.9,19,yamanashi,山梨県,小菅村
19443,Yamanashi-ken Tabayama-mura,山梨県 丹波山村,530,61.5,19,yamanashi,山梨県,丹波山村
20201,Nagano-ken Nagano-shi,長野県 長野市,372760,50.3,20,nagano,長野県,長野市
20202,Nagano-ken Matsumoto-shi,長野県 松本市,241145,48.2,20,nagano,長野県,松本市
20203,Nagano-ken Ueda-shi,長野県 上田市,154055,50.2,20,nagano,長野県,上田市
20204,Nagano-ken Okaya-shi,長野県 岡谷市,47790,52.2,20,nagano,長野県,岡谷市
20205,Nagano-ken Iida-shi,長野県 飯田市,98164,51.4,20,nagano,長野県,飯田市
20206,Nagano-ken Suwa-shi,長野県 諏訪市,48729,49.8,20,nagano,長野県,諏訪市
20207,Nagano-ken Suzaka-shi,長野県 須坂市,49559,51.1,20,nagano,長野県,須坂市
20208,Nagano-ken Komoro-shi,長野県 小諸市,40991,52.4,20,nagano,長野県,小諸市
20209,Nagano-ken Ina-shi,長野県 伊那市,66125,50.8,20,nagano,長野県,伊那市
20210,Nagano-ken Komagane-shi,長野県 駒ヶ根市,32202,50.3,20,nagano,長野県,駒ヶ根市
20211,Nagano-ken Nakano-shi,長野県 中野市,42338,51.9,20,nagano,長野県,中野市
20212,Nagano-ken Omachi-shi,長野県 大町市,26029,56.4,20,nagano,長野県,大町市
20213,Nagano-ken Iiyama-shi,長野県 飯山市,19539,56.9,20,nagano,長野県,飯山市
20214,Nagano-ken Chino-shi,長野県 茅野市,56400,49.5,20,nagano,長野県,茅野市
20215,Nagano-ken Shiojiri-shi,長野県 塩尻市,67241,48.3,20,nagano,長野県,塩尻市
20217,Nagano-ken Saku-shi,長野県 佐久市,98199,50.2,20,nagano,長野県,佐久市
20218,Nagano-ken Chikuma-shi,長野県 千曲市,58852,52.0,20,nagano,長野県,千曲市
20219,Nagano-ken Tomi-shi,長野県 東御市,30122,50.4,20,nagano,長野県,東御市
20220,Nagano-ken Azumino-shi,長野県 安曇野市,94222,51.1,20,nagano,長野県,安曇野市
20303,Nagano-ken Koumi-machi,長野県 小海町,4353,59.4,20,nagano,長野県,小海町
20304,Nagano-ken Kawakami-mura,長野県 川上村,4344,44.7,20,nagano,長野県,川上村
20305,Nagano-ken Minamimaki-mura,長野県 南牧村,3242,49.0,20,nagano,長野県,南牧村
20306,Nagano-ken Minamiaiki-mura,長野県 南相木村,962,58.0,20,nagano,長野県,南相木村
20307,Nagano-ken Kitaaiki-mura,長野県 北相木村,752,57.0,20,nagano,長野県,北相木村
20309,Nagano-ken Sakuho-machi,長野県 佐久穂町,10218,58.1,20,nagano,長野県,佐久穂町
20321,Nagano-ken Karuizawa-machi,長野県 軽井沢町,19188,53.1,20,nagano,長野県,軽井沢町
20323,Nagano-ken Miyota-machi,長野県 御代田町,15555,48.7,20,nagano,長野県,御代田町
20324,Nagano-ken Tateshina-machi,長野県 立科町,6612,56.6,20,nagano,長野県,立科町
20349,Nagano-ken Aoki-mura,長野県 青木村,4121,57.1,20,nagano,長野県,青木村
20350,Nagano-ken Nagawa-machi,長野県 長和町,5600,60.7,20,nagano,長野県,長和町
20361,Nagano-ken Shimosuwa-machi,長野県 下諏訪町,19155,55.4,20,nagano,長野県,下諏訪町
20362,Nagano-ken Fujimi-machi,長野県 富士見町,14084,54.6,20,nagano,長野県,富士見町
20363,Nagano-ken Hara-mura,長野県 原村,7680,54.5,20,nagano,長野県,原村
20382,Nagano-ken Tatsuno-machi,長野県 辰野町,18555,54.8,20,nagano,長野県,辰野町
20383,Nagano-ken Minowa-machi,長野県 箕輪町,24989,49.6,20,nagano,長野県,箕輪町
20384,Nagano-ken Iijima-machi,長野県 飯島町,9004,55.6,20,nagano,長野県,飯島町
20385,Nagano-ken Minamiminowa-mura,長野県 南箕輪村,15797,44.0,20,nagano,長野県,南箕輪村
20386,Nagano-ken Nakagawa-mura,長野県 中川村,4651,54.4,20,nagano,長野県,中川村
20388,Nagano-ken Miyada-mura,長野県 宮田村,8569,49.1,20,nagano,長野県,宮田村
20402,Nagano-ken Matsukawa-machi,長野県 松川町,12530,53.4,20,nagano,長野県,松川町
